tel_1,VF37ARFZE00000003,content.34187.1.1,trip_name,125,1770634940469,1770634940769,bk,1770634940469515200
tel_2,VF37ARFZE00000006,content.34183.1.4,fuel_level,43,1770634940470,1770634940908,bk,1770634940469515201
tel_3,VF37ARFZE00000006,content.34183.1.12,sunroof_position_status,Closed,1770634940471,1770634941107,bk,1770634940469515202
tel_4,VF37ARFZE00000010,content.34193.1.8,estimated_running_time,902,1770634940472,1770634940802,bk,1770634940469515203
tel_5,VF37ARFZE00000009,content.34183.1.18,rear_left_tire_pressure,39,1770634940473,1770634941233,bk,1770634940469515204
tel_6,VF37ARFZE00000008,content.34183.1.43,driver_tilt_position,869,1770634940474,1770634940720,bk,1770634940469515205
tel_7,VF37ARFZE00000002,content.34183.1.11,remaining_distance,148815,1770634940475,1770634940765,bk,1770634940469515206
tel_8,VF37ARFZE00000003,content.34193.1.6,charging_control,82,1770634940476,1770634941233,bk,1770634940469515207
tel_9,VF37ARFZE00000002,content.34223.1.6,third_row_driver_seat_belt,303,1770634940477,1770634940893,bk,1770634940469515208
tel_10,VF37ARFZE00000005,content.34193.1.22,peak_off_hour_end,182,1770634940478,1770634941221,bk,1770634940469515209
tel_11,VF37ARFZE00000007,content.34187.1.5,average_power_consumption_(non-vfe34),31,1770634940479,1770634941429,bk,1770634940469515210
tel_12,VF37ARFZE00000005,content.6.1.10,gnss_status,Closed,1770634940480,1770634941171,bk,1770634940469515211
tel_13,VF37ARFZE00000009,content.34183.1.34,cpd_status,Active,1770634940481,1770634941438,bk,1770634940469515212
tel_14,VF37ARFZE00000008,content.34183.1.40,mirror_position_right_y,544,1770634940482,1770634941219,bk,1770634940469515213
tel_15,VF37ARFZE00000006,content.34223.1.5,second_row_middle_seat_belt,904,1770634940483,1770634941066,bk,1770634940469515214
tel_16,VF37ARFZE00000009,content.34183.1.46,autodiag,929,1770634940484,1770634941403,bk,1770634940469515215
tel_17,VF37ARFZE00000004,content.34183.1.21,front_right_tire_temperature,48,1770634940485,1770634940648,bk,1770634940469515216
tel_18,VF37ARFZE00000001,content.34193.1.4,charge_lid_control,505,1770634940486,1770634941220,bk,1770634940469515217
tel_19,VF37ARFZE00000002,content.6.1.6,downstream_route_request,77,1770634940487,1770634941463,bk,1770634940469515218
tel_20,VF37ARFZE00000004,content.34193.1.32,charging_type,22,1770634940488,1770634940837,bk,1770634940469515219
tel_21,VF37ARFZE00000010,content.34183.1.7,ambient_temperature,45,1770634940489,1770634940804,bk,1770634940469515220
tel_22,VF37ARFZE00000009,content.34193.1.27,errorcode,922,1770634940490,1770634941233,bk,1770634940469515221
tel_23,VF37ARFZE00000002,content.34223.1.2,first_row_passenger_seat_belt,959,1770634940491,1770634941243,bk,1770634940469515222
tel_24,VF37ARFZE00000004,content.34193.1.28,charging_interrupt_warning,676,1770634940492,1770634940497,bk,1770634940469515223
tel_25,VF37ARFZE00000007,content.34183.1.32,vehicle_drvice_mode,Inactive,1770634940493,1770634941177,bk,1770634940469515224
tel_26,VF37ARFZE00000009,content.6.1.7,downstream_info,784,1770634940494,1770634941080,bk,1770634940469515225
tel_27,VF37ARFZE00000002,content.34183.1.12,sunroof_position_status,Active,1770634940495,1770634941250,bk,1770634940469515226
tel_28,VF37ARFZE00000007,content.34223.1.8,passenger_occupancy_status,Off,1770634940496,1770634941166,bk,1770634940469515227
tel_29,VF37ARFZE00000003,content.34193.1.12,charge_schedule_start_time,277,1770634940497,1770634940713,bk,1770634940469515228
tel_30,VF37ARFZE00000002,content.34181.1.2,vehicle_class,48,1770634940498,1770634940810,bk,1770634940469515229
tel_31,VF37ARFZE00000005,content.34183.1.20,front_left_tire_temperature,36,1770634940499,1770634940680,bk,1770634940469515230
tel_32,VF37ARFZE00000006,content.34193.1.5,charging_status,Open,1770634940500,1770634941340,bk,1770634940469515231
tel_33,VF37ARFZE00000005,content.34183.1.2,vehicle_speed,55,1770634940501,1770634941170,bk,1770634940469515232
tel_34,VF37ARFZE00000006,content.34193.1.21,peak_off_hour_start,189,1770634940502,1770634940539,bk,1770634940469515233
tel_35,VF37ARFZE00000007,content.34183.1.14,central_lock_status,On,1770634940503,1770634940988,bk,1770634940469515234
tel_36,VF37ARFZE00000002,content.34183.1.4,fuel_level,85,1770634940504,1770634941449,bk,1770634940469515235
tel_37,VF37ARFZE00000004,content.34193.1.13,set_departure_time,935,1770634940505,1770634940967,bk,1770634940469515236
tel_38,VF37ARFZE00000008,content.34180.1.9,vehicle_production_identifier,407,1770634940506,1770634940721,bk,1770634940469515237
tel_39,VF37ARFZE00000009,content.34223.1.2,first_row_passenger_seat_belt,700,1770634940507,1770634940975,bk,1770634940469515238
tel_40,VF37ARFZE00000005,content.34183.1.29,handbrake_status,Closed,1770634940508,1770634941180,bk,1770634940469515239
tel_41,VF37ARFZE00000007,content.34193.1.20,plc_duty_cycle,591,1770634940509,1770634941245,bk,1770634940469515240
tel_42,VF37ARFZE00000010,content.34223.1.8,passenger_occupancy_status,Closed,1770634940510,1770634940737,bk,1770634940469515241
tel_43,VF37ARFZE00000007,content.34183.1.31,number_of_passengers,661,1770634940511,1770634941483,bk,1770634940469515242
tel_44,VF37ARFZE00000006,content.34193.1.20,plc_duty_cycle,778,1770634940512,1770634940620,bk,1770634940469515243
tel_45,VF37ARFZE00000005,content.34180.1.3,vehicle_manufacturer,436,1770634940513,1770634940800,bk,1770634940469515244
tel_46,VF37ARFZE00000007,content.34183.1.44,driver_track_position,135,1770634940514,1770634940562,bk,1770634940469515245
tel_47,VF37ARFZE00000003,content.34193.1.6,charging_control,140,1770634940515,1770634940853,bk,1770634940469515246
tel_48,VF37ARFZE00000005,content.34183.1.37,mirror_position_left_x,658,1770634940516,1770634941169,bk,1770634940469515247
tel_49,VF37ARFZE00000004,content.34183.1.14,central_lock_status,On,1770634940517,1770634940963,bk,1770634940469515248
tel_50,VF37ARFZE00000010,content.34193.1.20,plc_duty_cycle,646,1770634940518,1770634941437,bk,1770634940469515249
tel_51,VF37ARFZE00000003,content.34183.1.51,ods_to_detect_font_seat_status_of_occupancy,Closed,1770634940519,1770634941109,bk,1770634940469515250
tel_52,VF37ARFZE00000004,content.6.1.2,altitude,644,1770634940520,1770634941325,bk,1770634940469515251
tel_53,VF37ARFZE00000001,content.34183.1.11,remaining_distance,416455,1770634940521,1770634940964,bk,1770634940469515252
tel_54,VF37ARFZE00000005,content.34187.1.1,trip_name,462,1770634940522,1770634941382,bk,1770634940469515253
tel_55,VF37ARFZE00000006,content.34183.1.6,timestamp,516,1770634940523,1770634940930,bk,1770634940469515254
tel_56,VF37ARFZE00000007,content.34223.1.3,second_row_driver_seat_belt,544,1770634940524,1770634941411,bk,1770634940469515255
tel_57,VF37ARFZE00000001,content.34183.1.27,rain_sensor,481,1770634940525,1770634940531,bk,1770634940469515256
tel_58,VF37ARFZE00000002,content.6.1.2,altitude,172,1770634940526,1770634941063,bk,1770634940469515257
tel_59,VF37ARFZE00000010,content.6.1.0,latitude,10.000000,1770634940527,1770634941433,bk,1770634940469515258
tel_60,VF37ARFZE00000010,content.34180.1.3,vehicle_manufacturer,238,1770634940528,1770634941432,bk,1770634940469515259
tel_61,VF37ARFZE00000009,content.34193.1.2,charging_gun_authenticate_status,Off,1770634940529,1770634941460,bk,1770634940469515260
tel_62,VF37ARFZE00000005,content.34193.1.3,charge_lid_status,Open,1770634940530,1770634941275,bk,1770634940469515261
tel_63,VF37ARFZE00000004,content.34183.1.48,adas_did_fd10,301,1770634940531,1770634941483,bk,1770634940469515262
tel_64,VF37ARFZE00000003,content.34193.1.31,charge_gun_connection_status_,Open,1770634940532,1770634940535,bk,1770634940469515263
tel_65,VF37ARFZE00000002,content.34183.1.19,rear_right_tire_pressure,20,1770634940533,1770634941281,bk,1770634940469515264
tel_66,VF37ARFZE00000006,content.34183.1.22,rear_left_tire_temperature,47,1770634940534,1770634940836,bk,1770634940469515265
tel_67,VF37ARFZE00000001,content.34193.1.23,enable_peak_off_hour,353,1770634940535,1770634940781,bk,1770634940469515266
tel_68,VF37ARFZE00000005,content.34193.1.22,peak_off_hour_end,203,1770634940536,1770634941329,bk,1770634940469515267
tel_69,VF37ARFZE00000004,content.34183.1.35,remote_control_status,Closed,1770634940537,1770634941288,bk,1770634940469515268
tel_70,VF37ARFZE00000002,content.34183.1.44,driver_track_position,943,1770634940538,1770634940635,bk,1770634940469515269
tel_71,VF37ARFZE00000002,content.34183.1.16,front_left_tire_pressure,54,1770634940539,1770634940805,bk,1770634940469515270
tel_72,VF37ARFZE00000001,content.34193.1.17,dc_charging_gun_status,On,1770634940540,1770634941513,bk,1770634940469515271
tel_73,VF37ARFZE00000009,content.34183.1.36,capp_status,Active,1770634940541,1770634941163,bk,1770634940469515272
tel_74,VF37ARFZE00000004,content.34181.1.2,vehicle_class,10,1770634940542,1770634940650,bk,1770634940469515273
tel_75,VF37ARFZE00000010,content.34181.1.8,l/r_hd,237,1770634940543,1770634941517,bk,1770634940469515274
tel_76,VF37ARFZE00000007,content.34193.1.19,current_target_soc,15,1770634940544,1770634940696,bk,1770634940469515275
tel_77,VF37ARFZE00000002,content.34193.1.8,estimated_running_time,742,1770634940545,1770634941083,bk,1770634940469515276
tel_78,VF37ARFZE00000010,content.34183.1.11,remaining_distance,473615,1770634940546,1770634940707,bk,1770634940469515277
tel_79,VF37ARFZE00000008,content.34183.1.33,media_play_event,394,1770634940547,1770634940883,bk,1770634940469515278
tel_80,VF37ARFZE00000006,content.34183.1.10,ignition_status,Open,1770634940548,1770634940734,bk,1770634940469515279
tel_81,VF37ARFZE00000001,content.34193.1.21,peak_off_hour_start,271,1770634940549,1770634941178,bk,1770634940469515280
tel_82,VF37ARFZE00000008,content.34183.1.50,ods_to_detect_rear_seat_on_vf5_gsm_taxi,580,1770634940550,1770634941167,bk,1770634940469515281
tel_83,VF37ARFZE00000006,content.34183.1.51,ods_to_detect_font_seat_status_of_occupancy,On,1770634940551,1770634941431,bk,1770634940469515282
tel_84,VF37ARFZE00000008,content.34183.1.27,rain_sensor,836,1770634940552,1770634941465,bk,1770634940469515283
tel_85,VF37ARFZE00000008,content.34183.1.13,sunshade_position_status,Open,1770634940553,1770634941470,bk,1770634940469515284
tel_86,VF37ARFZE00000008,content.34193.1.5,charging_status,Inactive,1770634940554,1770634940839,bk,1770634940469515285
tel_87,VF37ARFZE00000007,content.34180.1.11,vehicle_owner,519,1770634940555,1770634941469,bk,1770634940469515286
tel_88,VF37ARFZE00000005,content.34183.1.6,timestamp,173,1770634940556,1770634940865,bk,1770634940469515287
tel_89,VF37ARFZE00000001,content.34183.1.14,central_lock_status,Closed,1770634940557,1770634940746,bk,1770634940469515288
tel_90,VF37ARFZE00000004,content.34183.1.12,sunroof_position_status,Inactive,1770634940558,1770634941390,bk,1770634940469515289
tel_91,VF37ARFZE00000003,content.34193.1.12,charge_schedule_start_time,562,1770634940559,1770634941394,bk,1770634940469515290
tel_92,VF37ARFZE00000006,content.6.1.6,downstream_route_request,268,1770634940560,1770634941141,bk,1770634940469515291
tel_93,VF37ARFZE00000006,content.34193.1.4,charge_lid_control,45,1770634940561,1770634941033,bk,1770634940469515292
tel_94,VF37ARFZE00000007,content.6.1.9,upstream_info,470,1770634940562,1770634941399,bk,1770634940469515293
tel_95,VF37ARFZE00000002,content.34180.1.9,vehicle_production_identifier,138,1770634940563,1770634941031,bk,1770634940469515294
tel_96,VF37ARFZE00000006,content.34183.1.3,odometer,44128,1770634940564,1770634941028,bk,1770634940469515295
tel_97,VF37ARFZE00000007,content.34183.1.40,mirror_position_right_y,465,1770634940565,1770634941168,bk,1770634940469515296
tel_98,VF37ARFZE00000002,content.34180.1.3,vehicle_manufacturer,222,1770634940566,1770634940704,bk,1770634940469515297
tel_99,VF37ARFZE00000005,content.34183.1.5,lv_battery_soc,31,1770634940567,1770634941273,bk,1770634940469515298
tel_100,VF37ARFZE00000010,content.34183.1.30,parking_duration,735,1770634940568,1770634941532,bk,1770634940469515299
tel_101,VF37ARFZE00000003,content.34183.1.35,remote_control_status,Active,1770634940569,1770634940686,bk,1770634940469515300
tel_102,VF37ARFZE00000005,content.34181.1.4,vehicle_type,89,1770634940570,1770634940725,bk,1770634940469515301
tel_103,VF37ARFZE00000005,content.34193.1.8,estimated_running_time,355,1770634940571,1770634940927,bk,1770634940469515302
tel_104,VF37ARFZE00000009,content.34183.1.5,lv_battery_soc,31,1770634940572,1770634940692,bk,1770634940469515303
tel_105,VF37ARFZE00000005,content.6.1.6,downstream_route_request,446,1770634940573,1770634941447,bk,1770634940469515304
tel_106,VF37ARFZE00000001,content.6.1.5,timestamp,657,1770634940574,1770634940909,bk,1770634940469515305
tel_107,VF37ARFZE00000001,content.34183.1.41,brake_regen_mode,Off,1770634940575,1770634941384,bk,1770634940469515306
tel_108,VF37ARFZE00000004,content.34183.1.8,magnetic_declination,273,1770634940576,1770634940797,bk,1770634940469515307
tel_109,VF37ARFZE00000009,content.34183.1.42,driver_recliner_position,960,1770634940577,1770634941548,bk,1770634940469515308
tel_110,VF37ARFZE00000009,content.6.1.0,latitude,15.000000,1770634940578,1770634941549,bk,1770634940469515309
tel_111,VF37ARFZE00000006,content.34181.1.6,market_area,488,1770634940579,1770634940730,bk,1770634940469515310
tel_112,VF37ARFZE00000007,content.6.1.1,longitude,115.000000,1770634940580,1770634940839,bk,1770634940469515311
tel_113,VF37ARFZE00000008,content.34193.1.10,charge_schedule_status,Off,1770634940581,1770634941275,bk,1770634940469515312
tel_114,VF37ARFZE00000010,content.34181.1.5,year_of_production,452,1770634940582,1770634940876,bk,1770634940469515313
tel_115,VF37ARFZE00000009,content.34183.1.44,driver_track_position,208,1770634940583,1770634941059,bk,1770634940469515314
tel_116,VF37ARFZE00000002,content.34183.1.20,front_left_tire_temperature,54,1770634940584,1770634941419,bk,1770634940469515315
tel_117,VF37ARFZE00000009,content.34181.1.3,engine_type,238,1770634940585,1770634941316,bk,1770634940469515316
tel_118,VF37ARFZE00000006,content.34183.1.3,odometer,35537,1770634940586,1770634940931,bk,1770634940469515317
tel_119,VF37ARFZE00000007,content.34187.1.3,average_speed,88,1770634940587,1770634941145,bk,1770634940469515318
tel_120,VF37ARFZE00000004,content.6.1.6,downstream_route_request,663,1770634940588,1770634940961,bk,1770634940469515319
tel_121,VF37ARFZE00000004,content.34193.1.6,charging_control,499,1770634940589,1770634941544,bk,1770634940469515320
tel_122,VF37ARFZE00000002,content.34180.1.3,vehicle_manufacturer,668,1770634940590,1770634941469,bk,1770634940469515321
tel_123,VF37ARFZE00000003,content.34223.1.7,third_row_passenger_seat_belt,393,1770634940591,1770634940681,bk,1770634940469515322
tel_124,VF37ARFZE00000004,content.34193.1.9,set_target_soc,1,1770634940592,1770634941053,bk,1770634940469515323
tel_125,VF37ARFZE00000001,content.34183.1.39,mirror_position_right_x,321,1770634940593,1770634941390,bk,1770634940469515324
tel_126,VF37ARFZE00000009,content.6.1.6,downstream_route_request,582,1770634940594,1770634940817,bk,1770634940469515325
tel_127,VF37ARFZE00000002,content.34193.1.13,set_departure_time,51,1770634940595,1770634941236,bk,1770634940469515326
tel_128,VF37ARFZE00000008,content.34187.1.2,distance,204642,1770634940596,1770634941196,bk,1770634940469515327
tel_129,VF37ARFZE00000010,content.6.1.1,longitude,105.000000,1770634940597,1770634940725,bk,1770634940469515328
tel_130,VF37ARFZE00000002,content.34183.1.12,sunroof_position_status,Open,1770634940598,1770634941413,bk,1770634940469515329
tel_131,VF37ARFZE00000007,content.34181.1.8,l/r_hd,321,1770634940599,1770634941367,bk,1770634940469515330
tel_132,VF37ARFZE00000004,content.34223.1.5,second_row_middle_seat_belt,175,1770634940600,1770634941451,bk,1770634940469515331
tel_133,VF37ARFZE00000002,content.34183.1.42,driver_recliner_position,85,1770634940601,1770634940860,bk,1770634940469515332
tel_134,VF37ARFZE00000004,content.34193.1.12,charge_schedule_start_time,728,1770634940602,1770634941196,bk,1770634940469515333
tel_135,VF37ARFZE00000003,content.34183.1.10,ignition_status,On,1770634940603,1770634941502,bk,1770634940469515334
tel_136,VF37ARFZE00000002,content.34180.1.10,vehicle_name,944,1770634940604,1770634941177,bk,1770634940469515335
tel_137,VF37ARFZE00000004,content.6.1.4,velocity,14,1770634940605,1770634940815,bk,1770634940469515336
tel_138,VF37ARFZE00000003,content.34193.1.27,errorcode,778,1770634940606,1770634940779,bk,1770634940469515337
tel_139,VF37ARFZE00000009,content.34183.1.45,driver_height_position,789,1770634940607,1770634940747,bk,1770634940469515338
tel_140,VF37ARFZE00000006,content.34183.1.46,autodiag,611,1770634940608,1770634941481,bk,1770634940469515339
tel_141,VF37ARFZE00000006,content.34193.1.18,auto_charge_transaction_info,547,1770634940609,1770634940699,bk,1770634940469515340
tel_142,VF37ARFZE00000004,content.34193.1.23,enable_peak_off_hour,144,1770634940610,1770634940944,bk,1770634940469515341
tel_143,VF37ARFZE00000005,content.34183.1.9,hv_battery_soc,64,1770634940611,1770634940639,bk,1770634940469515342
tel_144,VF37ARFZE00000005,content.34181.1.4,vehicle_type,918,1770634940612,1770634941069,bk,1770634940469515343
tel_145,VF37ARFZE00000005,content.34180.1.7,model_year,On,1770634940613,1770634940861,bk,1770634940469515344
tel_146,VF37ARFZE00000005,content.34183.1.45,driver_height_position,483,1770634940614,1770634940713,bk,1770634940469515345
tel_147,VF37ARFZE00000003,content.34193.1.31,charge_gun_connection_status_,Closed,1770634940615,1770634940995,bk,1770634940469515346
tel_148,VF37ARFZE00000009,content.34187.1.2,distance,463972,1770634940616,1770634940623,bk,1770634940469515347
tel_149,VF37ARFZE00000002,content.34183.1.35,remote_control_status,Open,1770634940617,1770634941490,bk,1770634940469515348
tel_150,VF37ARFZE00000003,content.34193.1.22,peak_off_hour_end,517,1770634940618,1770634940762,bk,1770634940469515349
tel_151,VF37ARFZE00000006,content.34193.1.13,set_departure_time,624,1770634940619,1770634940898,bk,1770634940469515350
tel_152,VF37ARFZE00000003,content.6.1.2,altitude,802,1770634940620,1770634941200,bk,1770634940469515351
tel_153,VF37ARFZE00000008,content.34187.1.6,average_power_consumption_(vfe34),419,1770634940621,1770634941157,bk,1770634940469515352
tel_154,VF37ARFZE00000002,content.10351.1.1,door_name,618,1770634940622,1770634940801,bk,1770634940469515353
tel_155,VF37ARFZE00000001,content.34183.1.15,interior_temperature,52,1770634940623,1770634940953,bk,1770634940469515354
tel_156,VF37ARFZE00000002,content.34180.1.11,vehicle_owner,534,1770634940624,1770634941447,bk,1770634940469515355
tel_157,VF37ARFZE00000007,content.34183.1.17,front_right_tire_pressure,78,1770634940625,1770634941518,bk,1770634940469515356
tel_158,VF37ARFZE00000004,content.34183.1.37,mirror_position_left_x,895,1770634940626,1770634941391,bk,1770634940469515357
tel_159,VF37ARFZE00000007,content.10351.1.50,door_status,Closed,1770634940627,1770634941334,bk,1770634940469515358
tel_160,VF37ARFZE00000007,content.34187.1.5,average_power_consumption_(non-vfe34),92,1770634940628,1770634941447,bk,1770634940469515359
tel_161,VF37ARFZE00000005,content.34183.1.2,vehicle_speed,97,1770634940629,1770634941061,bk,1770634940469515360
tel_162,VF37ARFZE00000005,content.34183.1.29,handbrake_status,Closed,1770634940630,1770634941389,bk,1770634940469515361
tel_163,VF37ARFZE00000003,content.34181.1.6,market_area,776,1770634940631,1770634941616,bk,1770634940469515362
tel_164,VF37ARFZE00000008,content.34183.1.36,capp_status,Active,1770634940632,1770634941028,bk,1770634940469515363
tel_165,VF37ARFZE00000003,content.34183.1.20,front_left_tire_temperature,37,1770634940633,1770634941038,bk,1770634940469515364
tel_166,VF37ARFZE00000004,content.34183.1.21,front_right_tire_temperature,59,1770634940634,1770634941543,bk,1770634940469515365
tel_167,VF37ARFZE00000002,content.34183.1.14,central_lock_status,Inactive,1770634940635,1770634940756,bk,1770634940469515366
tel_168,VF37ARFZE00000001,content.10351.1.100,door_control,303,1770634940636,1770634941354,bk,1770634940469515367
tel_169,VF37ARFZE00000001,content.34193.1.19,current_target_soc,21,1770634940637,1770634941440,bk,1770634940469515368
tel_170,VF37ARFZE00000004,content.34183.1.33,media_play_event,716,1770634940638,1770634941149,bk,1770634940469515369
tel_171,VF37ARFZE00000006,content.34183.1.27,rain_sensor,483,1770634940639,1770634941067,bk,1770634940469515370
tel_172,VF37ARFZE00000002,content.34180.1.9,vehicle_production_identifier,641,1770634940640,1770634940950,bk,1770634940469515371
tel_173,VF37ARFZE00000008,content.34223.1.3,second_row_driver_seat_belt,112,1770634940641,1770634941607,bk,1770634940469515372
tel_174,VF37ARFZE00000001,content.34193.1.16,charging_attempt_timestamp,552,1770634940642,1770634941022,bk,1770634940469515373
tel_175,VF37ARFZE00000008,content.34180.1.7,model_year,Off,1770634940643,1770634941566,bk,1770634940469515374
tel_176,VF37ARFZE00000008,content.34183.1.51,ods_to_detect_font_seat_status_of_occupancy,Open,1770634940644,1770634940646,bk,1770634940469515375
tel_177,VF37ARFZE00000005,content.6.1.10,gnss_status,Inactive,1770634940645,1770634940653,bk,1770634940469515376
tel_178,VF37ARFZE00000003,content.34193.1.17,dc_charging_gun_status,On,1770634940646,1770634941634,bk,1770634940469515377
tel_179,VF37ARFZE00000002,content.34223.1.2,first_row_passenger_seat_belt,22,1770634940647,1770634941223,bk,1770634940469515378
tel_180,VF37ARFZE00000001,content.34183.1.25,brake_position,140,1770634940648,1770634941308,bk,1770634940469515379
tel_181,VF37ARFZE00000010,content.34183.1.8,magnetic_declination,671,1770634940649,1770634941342,bk,1770634940469515380
tel_182,VF37ARFZE00000010,content.34183.1.40,mirror_position_right_y,53,1770634940650,1770634940809,bk,1770634940469515381
tel_183,VF37ARFZE00000001,content.34193.1.16,charging_attempt_timestamp,111,1770634940651,1770634941337,bk,1770634940469515382
tel_184,VF37ARFZE00000006,content.34183.1.43,driver_tilt_position,254,1770634940652,1770634941010,bk,1770634940469515383
tel_185,VF37ARFZE00000008,content.34193.1.8,estimated_running_time,17,1770634940653,1770634941067,bk,1770634940469515384
tel_186,VF37ARFZE00000010,content.34183.1.38,mirror_position_left_y,370,1770634940654,1770634941627,bk,1770634940469515385
tel_187,VF37ARFZE00000003,content.6.1.4,velocity,117,1770634940655,1770634941351,bk,1770634940469515386
tel_188,VF37ARFZE00000005,content.6.1.7,downstream_info,349,1770634940656,1770634941195,bk,1770634940469515387
tel_189,VF37ARFZE00000002,content.34193.1.25,charge_schedule_mode,Closed,1770634940657,1770634941654,bk,1770634940469515388
tel_190,VF37ARFZE00000004,content.34223.1.7,third_row_passenger_seat_belt,571,1770634940658,1770634941317,bk,1770634940469515389
tel_191,VF37ARFZE00000007,content.34193.1.20,plc_duty_cycle,961,1770634940659,1770634940689,bk,1770634940469515390
tel_192,VF37ARFZE00000007,content.34193.1.9,set_target_soc,22,1770634940660,1770634941219,bk,1770634940469515391
tel_193,VF37ARFZE00000001,content.6.1.11,bearing_degree,71,1770634940661,1770634941071,bk,1770634940469515392
tel_194,VF37ARFZE00000006,content.34223.1.5,second_row_middle_seat_belt,734,1770634940662,1770634941321,bk,1770634940469515393
tel_195,VF37ARFZE00000009,content.34183.1.47,start_autodiag,127,1770634940663,1770634941152,bk,1770634940469515394
tel_196,VF37ARFZE00000010,content.34183.1.51,ods_to_detect_font_seat_status_of_occupancy,On,1770634940664,1770634941273,bk,1770634940469515395
tel_197,VF37ARFZE00000006,content.34223.1.6,third_row_driver_seat_belt,987,1770634940665,1770634940909,bk,1770634940469515396
tel_198,VF37ARFZE00000004,content.34183.1.13,sunshade_position_status,Off,1770634940666,1770634941661,bk,1770634940469515397
tel_199,VF37ARFZE00000001,content.34181.1.4,vehicle_type,760,1770634940667,1770634941442,bk,1770634940469515398
tel_200,VF37ARFZE00000002,content.34183.1.2,vehicle_speed,114,1770634940668,1770634941146,bk,1770634940469515399
